328;HREG_STO_MIN_WC20;uint16;1;;;Week timer 20 Stop m;;;
329;HREG_WC20;uint16;1;;;Week timer 20 Function;;;
330;HREG_STA_PV_Y1;uint16;1;;Year timer slot #1;Year program 1 start day-of-month;;;
331;HREG_STA_KK_Y1;uint16;1;;;Year program 1 stop month;;;
332;HREG_ACTIVE_TIMEPROGRAMS_1;uint16;1;;Active time programs, week slots 1-16;Active time programs, week slots 1-16;;;
333;HREG_STA_HOUR_Y1;uint16;1;;;Year program 1 start hour;;;
334;HREG_STA_MIN_Y1;uint16;1;;;Year program 1 start minute;;;
335;HREG_STO_PV_Y1;uint16;1;;;Year program 1 stop day of month;;;
336;HREG_STO_KK_Y1;uint16;1;;;Year program 1 stop month;;;
337;HREG_ACTIVE_TIMEPROGRAMS_2;uint16;1;;Active time programs, week slots 17-20 and year slots 1-5;Active time programs, week slots 17-20 and year slots 1-5;;;
338;HREG_STO_HOUR_Y1;uint16;1;;;Year program 1 stop hour;;;
339;HREG_STO_MIN_Y1;uint16;1;;;Year program 1 stop minute;;;
340;HREG_Y1;uint16;1;;;Year program 1 action;;;#define TIMER_PROGRAM_OFF 0 #define TIMER_AWAY        1 #define TIMER_AWAY_LONG   2 #define TIMER_HEAT_DIS    3 #define TIMER_COOL_DIS    4 #define TIMER_TEMP_DECR   5 #define TIMER_MAX_H       6 #define TIMER_MAX_C       7 #define TIMER_RELAY       16 #define TIMER_BOOST       17 /* Circulation air state change time program (Pallas) */ #define TIMER_CLOSED_CIRCULATION 18 /* This time program function is relevant in OFFICE program variant (use  * method) and it means that the machine should be running (instead of  * being in STOP state). */ #define TIMER_RUNTIME     30 
341;HREG_STA_PV_Y2;uint16;1;;Year timer slot #2;Year program 2 start day-of-month;;;
342;HREG_STA_KK_Y2;uint16;1;;;Year program 2 stop month;;;
343;HREG_UPTIME;uint16;1;;System uptime;System uptime;;;Warning: the count is approximative, it should not be used for time-keeping purposes
344;HREG_STA_HOUR_Y2;uint16;1;;;Year program 2 start hour;;;
345;HREG_STA_MIN_Y2;uint16;1;;;Year program 2 start minute;;;
346;HREG_STO_PV_Y2;uint16;1;;;Year program 2 stop day of month;;;
347;HREG_STO_KK_Y2;uint16;1;;;Year program 2 stop month;;;
348;Reserved;uint16;1;;Number of active panel bus units;Reserved;;;
349;HREG_STO_HOUR_Y2;uint16;1;;;Year program 2 stop hour;;;
350;HREG_STO_MIN_Y2;uint16;1;;;Year program 2 stop minute;;;
351;HREG_Y2;uint16;1;;;Year program 2 action;;;
352;HREG_STA_PV_Y3;uint16;1;;Year timer slot #3;Year program 3 start day-of-month;;;
353;HREG_STA_KK_Y3;uint16;1;;;Year program 3 stop month;;;
354;HREG_BOOTLOADER_VERSION;uint16;1;;Bootloader version;Bootloader version;;;
355;HREG_STA_HOUR_Y3;uint16;1;;;Year program 3 start hour;;;
356;HREG_STA_MIN_Y3;uint16;1;;;Year program 3 start minute;;;
357;HREG_STO_PV_Y3;uint16;1;;;Year program 3 stop day of month;;;
358;HREG_STO_KK_Y3;uint16;1;;;Year program 3 stop month;;;
359;HREG_FILTER_TEST_HR;uint16;1;;Filter test hour;Filter test hour;;;
360;HREG_STO_HOUR_Y3;uint16;1;;;Year program 3 stop hour;;;
361;HREG_STO_MIN_Y3;uint16;1;;;Year program 3 stop minute;;;
362;HREG_Y3;uint16;1;;;Year program 3 action;;;
363;HREG_STA_PV_Y4;uint16;1;;Year timer slot #4;Year program 4 start day-of-month;;;
364;HREG_STA_KK_Y4;uint16;1;;;Year program 4 stop month;;;
365;HREG_FILTER_TEST_DAYS;uint16;1;;Filter test day-of-week;Filter test day-of-week;;;Expressed as a bitfield similar to week time programs
366;HREG_STA_HOUR_Y4;uint16;1;;;Year program 4 start hour;;;
367;HREG_STA_MIN_Y4;uint16;1;;;Year program 4 start minute;;;
368;HREG_STO_PV_Y4;uint16;1;;;Year program 4 stop day of month;;;
369;HREG_STO_KK_Y4;uint16;1;;;Year program 4 stop month;;;
370;HREG_FILTER_TEST_TF;uint16;1;;Filter test TF fan speed;Filter test TF fan speed;;;During filter test mode TF will run at this constant fanspeed even in constant duct pressure mode.  Note that if value is outside range 20-100, 100% will be used
371;HREG_STO_HOUR_Y4;uint16;1;;;Year program 4 stop hour;;;
372;HREG_STO_MIN_Y4;uint16;1;;;Year program 4 stop minute;;;
373;HREG_Y4;uint16;1;;;Year program 4 action;;;
374;HREG_STA_PV_Y5;uint16;1;;Year timer slot #5;Year program 5 start day-of-month;;;
375;HREG_STA_KK_Y5;uint16;1;;;Year program 5 stop month;;;
376;HREG_FILTER_TEST_PF;uint16;1;;Filter test PF fan speed;Filter test PF fan speed;;;During filter test mode PF will run at this constant fanspeed even in constant duct pressure mode.  Note that if value is outside range 20-100, 100% will be used
377;HREG_STA_HOUR_Y5;uint16;1;;;Year program 5 start hour;;;
378;HREG_STA_MIN_Y5;uint16;1;;;Year program 5 start minute;;;
379;HREG_STO_PV_Y5;uint16;1;;;Year program 5 stop day of month;;;
380;HREG_STO_KK_Y5;uint16;1;;;Year program 5 stop month;;;
381;Reserved;;;;;Reserved;;;
382;HREG_STO_HOUR_Y5;uint16;1;;;Year program 5 stop hour;;;
383;HREG_STO_MIN_Y5;uint16;1;;;Year program 5 stop minute;;;
384;HREG_Y5;uint16;1;;;Year program 5 action;;;
385;HREG_ALARM1_ALMTYPE;uint16;1;;Alarm log entry #1;Alarm 1 (newest) alarm type;;Alarm 1 (newest) alarm type;ALARM_TE05_L =        1,      ALARM_TE10_L =       2,      ALARM_TE10_H =       3,      ALARM_TE20_H =       4,      ALARM_TE30_L =       5,      ALARM_TE30_H  =      6,      ALARM_HP       =     7,    /* This is both HP and MDX */      ALARM_SLP       =    8,      ALARM_TE45_L     =   9,      ALARM_LTO        =   10,      ALARM_COOL        =  11,      ALARM_EMERGENCY_STOP   =  12 ,       ALARM_EXTERNAL         = 13,   /** This used to be ALARM_FIRE on EDA */      ALARM_SERVICE       =14 ,             ALARM_PDS10       =  15,      ALARM_SPLY_FILT_H =  16,      ALARM_EXT_FILT_H  =  17,      ALARM_SPLY_FILT_L =  18 ,  /* This alarm is actually not in use. It is relevant only for large machines with 2-speed fan control */      ALARM_EXT_FILT_L  =  19  , /* This alarm is actually not in use. It is relevant only for large machines with 2-speed fan control */      ALARM_TF_PRES       =  20,      ALARM_PF_PRES       =  21 ,     ALARM_TE50_H   = 22,    ALARM_TE52_H   = 24,      ALARM_TF_ROTATION = 25,      ALARM_PF_ROTATION = 26,      ALARM_TE02_H   = 27,      ALARM_SERVICE_CONSTANT_DUCT_PRES = 28,   /* Under constant duct pressure control, Service alarm is triggered then fanspeeds reach a defined limit */ 
386;HREG_ALARM1_STATECLASS;uint16;1;;;Alarm 1 This defines the status (low byte) of the alarm;;;ALARM_STATE_OFF = 0, ALARM_STATE_ACKED = 1, ALARM_STATE_ON = 2. Write “1” or “2” to this register to acknowledge the alarm.
387;HREG_ALARM1_YY;uint16;1;;;Alarm 1 Alarm year;;;
388;HREG_ALARM1_MM;uint16;1;;;Alarm 1 Alarm month;;;
389;HREG_ALARM1_DD;uint16;1;;;Alarm 1 Alarm day.;;;
390;HREG_ALARM1_HH;uint16;1;;;Alarm 1 Alarm hour;;;
391;HREG_ALARM1_MI;uint16;1;;;Alarm 1 Alarm minutes;;;
392;HREG_ALARM2_ALMTYPE;uint16;1;;Alarm log entry #2;Alarm 2 (newest) alarm type;;;
393;HREG_ALARM2_STATECLASS;uint16;1;;;Alarm 2 This defines the status (low byte) of the alarm;;;
394;HREG_ALARM2_YY;uint16;1;;;Alarm 2 Alarm year;;;
395;HREG_ALARM2_MM;uint16;1;;;Alarm 2 Alarm month;;;
396;HREG_ALARM2_DD;uint16;1;;;Alarm 2 Alarm day.;;;
397;HREG_ALARM2_HH;uint16;1;;;Alarm 2 Alarm hour;;;
398;HREG_ALARM2_MI;uint16;1;;;Alarm 2 Alarm minutes;;;
399;HREG_ALARM3_ALMTYPE;uint16;1;;Alarm log entry #3;Alarm 3 (newest) alarm type;;;
400;HREG_ALARM3_STATECLASS;uint16;1;;;Alarm 3 This defines the status (low byte) of the alarm;;;
401;HREG_ALARM3_YY;uint16;1;;;Alarm 3 Alarm year;;;
402;HREG_ALARM3_MM;uint16;1;;;Alarm 3 Alarm month;;;
403;HREG_ALARM3_DD;uint16;1;;;Alarm 3 Alarm day.;;;
404;HREG_ALARM3_HH;uint16;1;;;Alarm 3 Alarm hour;;;
405;HREG_ALARM3_MI;uint16;1;;;Alarm 3 Alarm minutes;;;
406;HREG_ALARM4_ALMTYPE;uint16;1;;Alarm log entry #4;Alarm 4 (newest) alarm type;;;
407;HREG_ALARM4_STATECLASS;uint16;1;;;Alarm 4 This defines the status (low byte) of the alarm;;;
408;HREG_ALARM4_YY;uint16;1;;;Alarm 4 Alarm year;;;
409;HREG_ALARM4_MM;uint16;1;;;Alarm 4 Alarm month;;;
410;HREG_ALARM4_DD;uint16;1;;;Alarm 4 Alarm day.;;;
411;HREG_ALARM4_HH;uint16;1;;;Alarm 4 Alarm hour;;;
412;HREG_ALARM4_MI;uint16;1;;;Alarm 4 Alarm minutes;;;
413;HREG_ALARM5_ALMTYPE;uint16;1;;Alarm log entry #5;Alarm 5 (newest) alarm type;;;
414;HREG_ALARM5_STATECLASS;uint16;1;;;Alarm 5 This defines the status (low byte) of the alarm;;;
415;HREG_ALARM5_YY;uint16;1;;;Alarm 5 Alarm year;;;
416;HREG_ALARM5_MM;uint16;1;;;Alarm 5 Alarm month;;;
417;HREG_ALARM5_DD;uint16;1;;;Alarm 5 Alarm day.;;;
418;HREG_ALARM5_HH;uint16;1;;;Alarm 5 Alarm hour;;;
419;HREG_ALARM5_MI;uint16;1;;;Alarm 5 Alarm minutes;;;
420;HREG_ALARM6_ALMTYPE;uint16;1;;Alarm log entry #6;Alarm 6 (newest) alarm type;;;
421;HREG_ALARM6_STATECLASS;uint16;1;;;Alarm 6 This defines the status (low byte) of the alarm;;;
422;HREG_ALARM6_YY;uint16;1;;;Alarm 6 Alarm year;;;
423;HREG_ALARM6_MM;uint16;1;;;Alarm 6 Alarm month;;;
424;HREG_ALARM6_DD;uint16;1;;;Alarm 6 Alarm day.;;;
425;HREG_ALARM6_HH;uint16;1;;;Alarm 6 Alarm hour;;;
426;HREG_ALARM6_MI;uint16;1;;;Alarm 6 Alarm minutes;;;
427;HREG_ALARM7_ALMTYPE;uint16;1;;Alarm log entry #7;Alarm 7 (newest) alarm type;;;
428;HREG_ALARM7_STATECLASS;uint16;1;;;Alarm 7 This defines the status (low byte) of the alarm;;;
429;HREG_ALARM7_YY;uint16;1;;;Alarm 7 Alarm year;;;
430;HREG_ALARM7_MM;uint16;1;;;Alarm 7 Alarm month;;;
431;HREG_ALARM7_DD;uint16;1;;;Alarm 7 Alarm day.;;;
432;HREG_ALARM7_HH;uint16;1;;;Alarm 7 Alarm hour;;;
433;HREG_ALARM7_MI;uint16;1;;;Alarm 7 Alarm minutes;;;
434;HREG_ALARM8_ALMTYPE;uint16;1;;Alarm log entry #8;Alarm 8 (newest) alarm type;;;
435;HREG_ALARM8_STATECLASS;uint16;1;;;Alarm 8 This defines the status (low byte) of the alarm;;;
436;HREG_ALARM8_YY;uint16;1;;;Alarm 8 Alarm year;;;
437;HREG_ALARM8_MM;uint16;1;;;Alarm 8 Alarm month;;;
438;HREG_ALARM8_DD;uint16;1;;;Alarm 8 Alarm day.;;;
439;HREG_ALARM8_HH;uint16;1;;;Alarm 8 Alarm hour;;;
440;HREG_ALARM8_MI;uint16;1;;;Alarm 8 Alarm minutes;;;
441;HREG_ALARM9_ALMTYPE;uint16;1;;Alarm log entry #9;Alarm 9 (newest) alarm type;;;
442;HREG_ALARM9_STATECLASS;uint16;1;;;Alarm 9 This defines the status (low byte) of the alarm;;;
443;HREG_ALARM9_YY;uint16;1;;;Alarm 9 Alarm year;;;
444;HREG_ALARM9_MM;uint16;1;;;Alarm 9 Alarm month;;;
445;HREG_ALARM9_DD;uint16;1;;;Alarm 9 Alarm day.;;;
446;HREG_ALARM9_HH;uint16;1;;;Alarm 9 Alarm hour;;;
447;HREG_ALARM9_MI;uint16;1;;;Alarm 9 Alarm minutes;;;
448;HREG_ALARM10_ALMTYPE;uint16;1;;Alarm log entry #10;Alarm 10 (newest) alarm type;;;
449;HREG_ALARM10_STATECLASS;uint16;1;;;Alarm 10 This defines the status (low byte) of the alarm;;;
450;HREG_ALARM10_YY;uint16;1;;;Alarm 10 Alarm year;;;
451;HREG_ALARM10_MM;uint16;1;;;Alarm 10 Alarm month;;;
452;HREG_ALARM10_DD;uint16;1;;;Alarm 10 Alarm day.;;;
453;HREG_ALARM10_HH;uint16;1;;;Alarm 10 Alarm hour;;;
454;HREG_ALARM10_MI;uint16;1;;;Alarm 10 Alarm minutes;;;
455;HREG_ALARM11_ALMTYPE;uint16;1;;Alarm log entry #11;Alarm 11 (newest) alarm type;;;
456;HREG_ALARM11_STATECLASS;uint16;1;;;Alarm 11 This defines the status (low byte) of the alarm;;;
457;HREG_ALARM11_YY;uint16;1;;;Alarm 11 Alarm year;;;
458;HREG_ALARM11_MM;uint16;1;;;Alarm 11 Alarm month;;;
459;HREG_ALARM11_DD;uint16;1;;;Alarm 11 Alarm day.;;;
460;HREG_ALARM11_HH;uint16;1;;;Alarm 11 Alarm hour;;;
461;HREG_ALARM11_MI;uint16;1;;;Alarm 11 Alarm minutes;;;
462;HREG_ALARM12_ALMTYPE;uint16;1;;Alarm log entry #12;Alarm 12 (newest) alarm type;;;
463;HREG_ALARM12_STATECLASS;uint16;1;;;Alarm 12 This defines the status (low byte) of the alarm;;;
464;HREG_ALARM12_YY;uint16;1;;;Alarm 12 Alarm year;;;
465;HREG_ALARM12_MM;uint16;1;;;Alarm 12 Alarm month;;;
466;HREG_ALARM12_DD;uint16;1;;;Alarm 12 Alarm day.;;;
467;HREG_ALARM12_HH;uint16;1;;;Alarm 12 Alarm hour;;;
468;HREG_ALARM12_MI;uint16;1;;;Alarm 12 Alarm minutes;;;
469;HREG_ALARM13_ALMTYPE;uint16;1;;Alarm log entry #13;Alarm 13 (newest) alarm type;;;
470;HREG_ALARM13_STATECLASS;uint16;1;;;Alarm 13 This defines the status (low byte) of the alarm;;;
471;HREG_ALARM13_YY;uint16;1;;;Alarm 13 Alarm year;;;
472;HREG_ALARM13_MM;uint16;1;;;Alarm 13 Alarm month;;;
473;HREG_ALARM13_DD;uint16;1;;;Alarm 13 Alarm day.;;;
474;HREG_ALARM13_HH;uint16;1;;;Alarm 13 Alarm hour;;;
475;HREG_ALARM13_MI;uint16;1;;;Alarm 13 Alarm minutes;;;
476;HREG_ALARM14_ALMTYPE;uint16;1;;Alarm log entry #14;Alarm 14 (newest) alarm type;;;
477;HREG_ALARM14_STATECLASS;uint16;1;;;Alarm 14 This defines the status (low byte) of the alarm;;;
478;HREG_ALARM14_YY;uint16;1;;;Alarm 14 Alarm year;;;
479;HREG_ALARM14_MM;uint16;1;;;Alarm 14 Alarm month;;;
480;HREG_ALARM14_DD;uint16;1;;;Alarm 14 Alarm day.;;;
481;HREG_ALARM14_HH;uint16;1;;;Alarm 14 Alarm hour;;;
482;HREG_ALARM14_MI;uint16;1;;;Alarm 14 Alarm minutes;;;
483;HREG_ALARM15_ALMTYPE;uint16;1;;Alarm log entry #15;Alarm 15 (newest) alarm type;;;
484;HREG_ALARM15_STATECLASS;uint16;1;;;Alarm 15 This defines the status (low byte) of the alarm;;;
485;HREG_ALARM15_YY;uint16;1;;;Alarm 15 Alarm year;;;
486;HREG_ALARM15_MM;uint16;1;;;Alarm 15 Alarm month;;;
487;HREG_ALARM15_DD;uint16;1;;;Alarm 15 Alarm day.;;;
488;HREG_ALARM15_HH;uint16;1;;;Alarm 15 Alarm hour;;;
489;HREG_ALARM15_MI;uint16;1;;;Alarm 15 Alarm minutes;;;
490;HREG_ALARM16_ALMTYPE;uint16;1;;Alarm log entry #16;Alarm 16 (newest) alarm type;;;
491;HREG_ALARM16_STATECLASS;uint16;1;;;Alarm 16 This defines the status (low byte) of the alarm;;;
492;HREG_ALARM16_YY;uint16;1;;;Alarm 16 Alarm year;;;
493;HREG_ALARM16_MM;uint16;1;;;Alarm 16 Alarm month;;;
494;HREG_ALARM16_DD;uint16;1;;;Alarm 16 Alarm day.;;;
495;HREG_ALARM16_HH;uint16;1;;;Alarm 16 Alarm hour;;;
496;HREG_ALARM16_MI;uint16;1;;;Alarm 16 Alarm minutes;;;
497;HREG_ALARM17_ALMTYPE;uint16;1;;Alarm log entry #17;Alarm 17 (newest) alarm type;;;
498;HREG_ALARM17_STATECLASS;uint16;1;;;Alarm 17 This defines the status (low byte) of the alarm;;;
499;HREG_ALARM17_YY;uint16;1;;;Alarm 17 Alarm year;;;
500;HREG_ALARM17_MM;uint16;1;;;Alarm 17 Alarm month;;;
501;HREG_ALARM17_DD;uint16;1;;;Alarm 17 Alarm day.;;;
502;HREG_ALARM17_HH;uint16;1;;;Alarm 17 Alarm hour;;;
503;HREG_ALARM17_MI;uint16;1;;;Alarm 17 Alarm minutes;;;
504;HREG_ALARM18_ALMTYPE;uint16;1;;Alarm log entry #18;Alarm 18 (newest) alarm type;;;
505;HREG_ALARM18_STATECLASS;uint16;1;;;Alarm 18 This defines the status (low byte) of the alarm;;;
506;HREG_ALARM18_YY;uint16;1;;;Alarm 18 Alarm year;;;
507;HREG_ALARM18_MM;uint16;1;;;Alarm 18 Alarm month;;;
508;HREG_ALARM18_DD;uint16;1;;;Alarm 18 Alarm day.;;;
509;HREG_ALARM18_HH;uint16;1;;;Alarm 18 Alarm hour;;;
510;HREG_ALARM18_MI;uint16;1;;;Alarm 18 Alarm minutes;;;
511;HREG_ALARM19_ALMTYPE;uint16;1;;Alarm log entry #19;Alarm 19 (newest) alarm type;;;
512;HREG_ALARM19_STATECLASS;uint16;1;;;Alarm 19 This defines the status (low byte) of the alarm;;;
513;HREG_ALARM19_YY;uint16;1;;;Alarm 19 Alarm year;;;
514;HREG_ALARM19_MM;uint16;1;;;Alarm 19 Alarm month;;;
515;HREG_ALARM19_DD;uint16;1;;;Alarm 19 Alarm day.;;;
516;HREG_ALARM19_HH;uint16;1;;;Alarm 19 Alarm hour;;;
517;HREG_ALARM19_MI;uint16;1;;;Alarm 19 Alarm minutes;;;
518;HREG_ALARM20_ALMTYPE;uint16;1;;Alarm log entry #20;Alarm 20 (newest) alarm type;;;
519;HREG_ALARM20_STATECLASS;uint16;1;;;Alarm 20 This defines the status (low byte) of the alarm;;;
520;HREG_ALARM20_YY;uint16;1;;;Alarm 20 Alarm year;;;
521;HREG_ALARM20_MM;uint16;1;;;Alarm 20 Alarm month;;;
522;HREG_ALARM20_DD;uint16;1;;;Alarm 20 Alarm day.;;;
523;HREG_ALARM20_HH;uint16;1;;;Alarm 20 Alarm hour;;;
524;HREG_ALARM20_MI;uint16;1;;;Alarm 20 Alarm minutes;;;
525;Reserved;;;;;Reserved;;;
526;Reserved;;;;;Reserved;;;
527;Reserved;;;;;Reserved;;;
528;Reserved;;;;;Reserved;;;
529;Reserved;;;;;Reserved;;;
530;Reserved;;;;;Reserved;;;
531;Reserved;;;;;Reserved;;;
532;Reserved;;;;;Reserved;;;
533;Reserved;;;;;Reserved;;;
534;Reserved;;;;;Reserved;;;
535;Reserved;;;;;Reserved;;;
536;Reserved;;;;;Reserved;;;
537;Reserved;;;;;Reserved;;;
538;HREG_ALARM_SERVICE_TIME;uint16;1;;Service reminder;Number of days until service reminder alarm is signaled.;Service reminder;Number of days until service reminder alarm is given;
539;Reserved;;;;;Reserved;;;
540;Reserved;;;;;Reserved;;;
541;Reserved;;;;;Reserved;;;
542;Reserved;;;;;Reserved;;;
543;Reserved;;;;;Reserved;;;
544;Reserved;;;;;Reserved;;;
545;Reserved;;;;;Reserved;;;
546;Reserved;;;;;Reserved;;;
547;Reserved;;;;;Reserved;;;
548;Reserved;;;;;Reserved;;;
549;Reserved;;;;;Reserved;;;
550;Reserved;;;;;Reserved;;;
551;Reserved;;;;;Reserved;;;
552;Reserved;;;;;Reserved;;;
553;Reserved;;;;;Reserved;;;
554;Reserved;;;;;Reserved;;;
555;Reserved;;;;;Reserved;;;
556;Reserved;;;;;Reserved;;;
557;Reserved;;;;;Reserved;;;
558;Reserved;;;;;Reserved;;;
559;Reserved;;;;;Reserved;;;
560;Reserved;;;;;Reserved;;;
561;Reserved;;;;;Reserved;;;
562;Reserved;;;;;Reserved;;;
563;Reserved;;;;;Reserved;;;
564;Reserved;;;;;Reserved;;;
565;Reserved;;;;;Reserved;;;
566;Reserved;;;;;Reserved;;;
567;Reserved;;;;;Reserved;;;
568;Reserved;;;;;Reserved;;;
569;Reserved;;;;;Reserved;;;
570;Reserved;;;;;Reserved;;;
571;Reserved;;;;;Reserved;;;
572;Reserved;;;;;Reserved;;;
573;Reserved;;;;;Reserved;;;
574;Reserved;;;;;Reserved;;;
575;Reserved;;;;;Reserved;;;
576;Reserved;;;;;Reserved;;;
577;Reserved;;;;;Reserved;;;
578;HREG_B_ALARM_START;uint16;1;;Start time;B alarm relay signaling allowed start hour.;Start time;Allowed start time for B alarm output;The defined time is HH:00, where HH is the register's value
579;HREG_B_ALARM_STOP;uint16;1;;Ending time;B alarm relay signaling allowed stop hour.;Ending time;Allowed stop time for B alarm output;The defined time is HH:00, where HH is the register's value
580;HREG_B_ALARM_WEEKDAYS;bitfield;1;;Weekdays;B alarm relay signaling allowed weekdays (bitmap, stored in low 7 bits of the register).;Weekdays;Choose allowed weekdays for B alarm output;Bit 0: Sunday … Bit 6: Saturday
581;HREG_N_O_ALARMS;uint16;1;;Number of alarms;Current number of alarms in the alarm log.;Number of alarms;Current number of alarms in the alarm log;
582;HREG_C_MIN_RTC;uint16;1;;;RTC interface for changing minutes field;;;
583;HREG_C_HOUR_RTC;uint16;1;;;RTC interface for changing hour field;;;
584;HREG_C_DAY_RTC;uint16;1;;;RTC interface for changing day of month field;;;
585;HREG_C_MONTH_RTC;uint16;1;;;RTC interface for changing month field;;;
586;HREG_C_YEAR_RTC;uint16;1;;;RTC interface for changing year field;;;
587;Reserved;;;;;Reserved;;;
588;Reserved;;;;;Reserved;;;
589;Reserved;;;;;Reserved;;;
590;Reserved;;;;;Reserved;;;
591;Reserved;;;;;Reserved;;;
592;Reserved;;;;;Reserved;;;
593;Reserved;;;;;Reserved;;;
594;Reserved;;;;;Reserved;;;
595;Reserved;;;;;Reserved;;;
596;Reserved;;;;;Reserved;;;
597;HREG_FAMILY_TYPE;uint16;1;;Family;Machine family type;Family;Machine family type;
598;HREG_HW_VERSION;enumeration;1;;Hardware version;Hardware version desc;MD Hardware version;Unit motherboard hardware version;Value 1 corresponds to Rev.A, value 2 is B, value is C and so forth up to 27 which is Rev.Z
599;HREG_SW_VERSION;uint16;100;;MD SW version;MD Software release number;MD SW version;Unit motherboard software version;
600;Reserved;;;;;Reserved;;;
601;Reserved;;;;;Reserved;;;
602;Reserved;;;;;Reserved;;;
603;Reserved;;;;;Reserved;;;
604;Reserved;;;;;Reserved;;;
605;Reserved;;;;;Reserved;;;
606;Reserved;;;;;Reserved;;;
607;Reserved;;;;;Reserved;;;
608;Reserved;;;;;Reserved;;;
609;Reserved;;;;;Reserved;;;
610;Reserved;;;;;Reserved;;;
611;Reserved;;;;;Reserved;;;
612;Reserved;;;;;Reserved;;;
613;Reserved;;;;;Reserved;;;
614;Reserved;;;;;Reserved;;;
615;Reserved;;;;;Reserved;;;
616;Reserved;;;;;Reserved;;;
617;Reserved;;;;;Reserved;;;
618;Reserved;;;;;Reserved;;;
619;Reserved;;;;;Reserved;;;
620;Reserved;;;;;Reserved;;;
621;Reserved;;;;;Reserved;;;
622;Reserved;;;;;Reserved;;;
623;Reserved;;;;;Reserved;;;
624;Reserved;;;;;Reserved;;;
625;Reserved;;;;;Reserved;;;
626;Reserved;;;;;Reserved;;;
627;Reserved;;;;;Reserved;;;
628;Reserved;;;;;Reserved;;;
629;Reserved;;;;;Reserved;;;
630;Reserved;;;;;Reserved;;;
631;Reserved;;;;;Reserved;;;
632;Reserved;;;;;Reserved;;;
633;Reserved;;;;;Reserved;;;
634;Reserved;;;;;Reserved;;;
635;Reserved;;;;;Reserved;;;
636;Reserved;;;;;Reserved;;;
637;Reserved;;;;;Reserved;;;
638;Reserved;;;;;Reserved;;;
639;Reserved;;;;;Reserved;;;
640;HREG_MBADDR;uint16;1;1 - 100;Modbus id;Modbus address used by the card.;Modbus id;MD card modbus address 1 - 100;
641;Reserved;;;;;Reserved;;;
642;Reserved;;;;;Reserved;;;
643;Reserved;;;;;Reserved;;;
644;Reserved;;;;;Reserved;;;
645;Reserved;;;;;Reserved;;;
646;Reserved;;;;;Reserved;;;
647;Reserved;;;;;Reserved;;;
648;Reserved;;;;;Reserved;;;
649;Reserved;;;;;Reserved;;;
650;Reserved;;;;;Reserved;;;
651;Reserved;;;;;Reserved;;;
652;Reserved;;;;;Reserved;;;
653;Reserved;;;;;Reserved;;;
654;HREG_IPADDR_HIGH;uint16;1;;IP address;IP address high bytes Useful values: 192.168 would be 49320;IP address;;Calculate this as A*2^8+B for IP addr starting with bytes A.B
655;HREG_IPADDR_LOW;uint16;1;;IP address;IP address low bytes;IP address;;: Calculate this as C*2^8+D for IP addr ending with bytes C.D
656;HREG_GWIPADDR_HIGH;uint16;1;;Gateway IP address;Gateway IP address low bytes Note: useful values: 192.168 would be 49320;;;Calculate this as A*2^8+B for gateway IP addr starting with bytes A.B
657;HREG_GWIPADDR_LOW;uint16;1;;Gateway IP address;Gateway IP address low bytes/;;;: Calculate this as C*2^8+D for gateway IP addr ending with bytes C.D
658;HREG_NETMASK_HIGH;uint16;1;;Netmask;Netmask high bytes Note: useful value 65535, for bytes 255.255;;;: Calculate this as A*2^8+B for netmask starting with bytes A.B
659;HREG_NETMASK_LOW;uint16;1;;Netmask;Netmask low bytes Note: useful value 65280, for bytes 255.0;;;: Calculate this as C*2^8+D for netmask ending with bytes C.D
660;HREG_DNSIP_ADDR_HIGH;uint16;1;;DNS server address;DNS server IP high bytes;;;: Calculate this as A*2^8+B for ip starting with bytes A.B
661;HREG_DNSIP_ADDR_LOW;uint16;1;;DNS server address;DNS server IP low bytes;;;: Calculate this as C*2^8+D for ip ending with bytes C.D
662;Reserved;;;;;Reserved;;;
663;Reserved;;;;;Reserved;;;
664;Reserved;;;;;Reserved;;;
665;Reserved;;;;;Reserved;;;
666;Reserved;;;;;Reserved;;;
667;HREG_DHCP_CONTROL;enumeration;1;;DHCP;Dynamic Host Configuration Protocol;;;Value of 0 indicates DHCP is active, value of 1 indicates DHCP inactive.
668;Reserved;;;;;Reserved;;;
669;Reserved;;;;;Reserved;;;
670;Reserved;;;;;Reserved;;;
671;Reserved;;;;;Reserved;;;
672;Reserved;;;;;Reserved;;;
673;Reserved;;;;;Reserved;;;
674;Reserved;;;;;Reserved;;;
675;Reserved;;;;;Reserved;;;
676;Reserved;;;;;Reserved;;;
677;Reserved;;;;;Reserved;;;
678;Reserved;;;;;Reserved;;;
679;Reserved;;;;;Reserved;;;
680;Reserved;;;;;Reserved;;;
681;Reserved;;;;;Reserved;;;
682;Reserved;;;;;Reserved;;;
683;Reserved;;;;;Reserved;;;
684;Reserved;;;;;Reserved;;;
685;Reserved;;;;;Reserved;;;
686;Reserved;;;;;Reserved;;;
687;Reserved;;;;;Reserved;;;
688;Reserved;;;;;Reserved;;;
689;Reserved;;;;;Reserved;;;
690;Reserved;;;;;Reserved;;;
691;Reserved;;;;;Reserved;;;
692;Reserved;;;;;Reserved;;;
693;Reserved;;;;;Reserved;;;
694;Reserved;;;;;Reserved;;;
695;Reserved;;;;;Reserved;;;
696;Reserved;;;;;Reserved;;;
697;Reserved;;;;;Reserved;;;
